time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
1244,0,3,3715.29,3.16,218,40.779627,-73.965089,34.0,127,3
1245,0,3,3718.72,3.17,218,40.7796,-73.965109,34.0,127,3
1246,0,3,3722.16,3.17,218,40.779572,-73.965128,34.0,126,3
1247,0,3,3725.74,3.17,218,40.779545,-73.965148,34.0,126,3
1248,0,3,3729.42,3.17,218,40.779518,-73.965168,33.0,126,3
1249,0,3,3733.03,3.17,219,40.779491,-73.965188,33.0,128,3
1250,0,3,3736.33,3.17,219,40.779464,-73.965208,33.0,126,2
1251,0,3,3739.96,3.17,219,40.779437,-73.965228,33.0,125,3
1252,0,3,3743.41,3.17,219,40.77941,-73.965248,33.0,126,3
1253,0,3,3747.01,3.17,219,40.779384,-73.965269,33.0,125,3
1254,0,3,3750.47,3.17,220,40.779358,-73.96529,33.0,124,3
1255,0,3,3753.86,3.17,220,40.779333,-73.965312,33.0,125,3
1256,0,3,3757.02,3.17,220,40.779309,-73.965335,33.0,126,3
1257,0,3,3760.37,3.17,220,40.779286,-73.965358,34.0,125,3
1258,0,3,3763.85,3.17,220,40.779264,-73.965383,34.0,125,2
1259,0,3,3766.84,3.17,221,40.779243,-73.965409,34.0,127,3
1260,0,3,3770.03,3.17,221,40.779222,-73.965436,34.0,126,3
1261,0,3,3773.48,3.17,221,40.779203,-73.965463,34.0,126,3
1262,0,3,3776.5,3.17,221,40.779183,-73.965491,34.0,126,3
1263,0,3,3780.04,3.17,221,40.779163,-73.965518,34.0,125,3
1264,0,3,3783.5,3.17,222,40.779143,-73.965545,34.0,125,3
1265,0,3,3786.06,3.17,222,40.779122,-73.965572,34.0,125,3
1266,0,3,3789.5,3.17,222,40.779101,-73.965598,34.0,125,2
1267,0,3,3792.94,3.17,222,40.779079,-73.965623,34.0,125,3
1268,0,3,3795.63,3.17,222,40.779057,-73.965649,34.0,125,3
1269,0,3,3799.11,3.17,223,40.779035,-73.965675,34.0,124,3
1270,0,3,3802.63,3.17,223,40.779013,-73.965701,34.0,126,3
1271,0,3,3805.2,3.17,223,40.778991,-73.965728,34.0,125,3
1272,0,3,3808.72,3.17,223,40.77897,-73.965755,34.0,124,3
1273,0,3,3812.26,3.17,223,40.778948,-73.965783,34.0,123,3
1274,0,3,3815.06,3.18,223,40.778927,-73.965811,34.0,122,2
1275,0,3,3818.44,3.18,224,40.778905,-73.96584,34.0,122,3
1276,0,3,3822.16,3.18,224,40.778884,-73.965868,35.0,120,3
1277,0,3,3824.99,3.18,224,40.778863,-73.965895,35.0,119,3
1278,0,3,3828.56,3.18,224,40.778841,-73.965923,35.0,118,3
1279,0,3,3832.14,3.18,224,40.77882,-73.965949,35.0,119,3
1280,0,3,3835.03,3.18,225,40.778798,-73.965975,35.0,119,3
1281,0,3,3838.5,3.18,225,40.778776,-73.966,35.0,121,3
1282,0,3,3841.62,3.18,225,40.778754,-73.966025,35.0,123,2
1283,0,3,3844.93,3.18,225,40.778732,-73.966049,35.0,124,3
1284,0,3,3848.34,3.18,225,40.77871,-73.966073,35.0,126,3
1285,0,3,3851.67,3.18,226,40.778687,-73.966097,35.0,128,3
1286,0,3,3854.37,3.18,226,40.778665,-73.966121,35.0,129,3
1287,0,3,3857.61,3.18,226,40.778643,-73.966144,35.0,129,3
1288,0,3,3860.9,3.18,226,40.778621,-73.966168,35.0,129,3
1289,0,3,3864.0,3.18,226,40.778598,-73.966191,35.0,128,3
1290,0,3,3867.39,3.18,227,40.778576,-73.966214,35.0,128,3
1291,0,3,3870.62,3.18,227,40.778554,-73.966237,35.0,125,2
1292,0,3,3873.76,3.18,227,40.778531,-73.966259,35.0,125,3
1293,0,3,3877.0,3.18,227,40.778509,-73.966281,35.0,125,3
1294,0,3,3880.32,3.18,227,40.778486,-73.966303,36.0,126,3
1295,0,3,3883.27,3.18,228,40.778463,-73.966324,36.0,125,3
1296,0,3,3886.33,3.18,228,40.77844,-73.966344,36.0,126,3
1297,0,3,3889.49,3.18,228,40.778417,-73.966364,36.0,125,3
1298,0,3,3892.92,3.18,228,40.778394,-73.966384,36.0,127,3
1299,0,3,3896.32,3.18,228,40.77837,-73.966403,36.0,127,2
1300,0,3,3899.58,3.18,228,40.778345,-73.966422,36.0,127,3
1301,0,3,3902.16,3.17,229,40.778321,-73.96644,36.0,128,3
1302,0,3,3905.51,3.17,229,40.778295,-73.966458,36.0,128,3
1303,0,3,3908.9,3.17,229,40.778269,-73.966476,37.0,130,3
1304,0,3,3911.47,3.17,229,40.778243,-73.966493,37.0,129,3
1305,0,3,3914.98,3.17,229,40.778215,-73.966509,37.0,130,3
1306,0,3,3918.75,3.17,230,40.778187,-73.966525,37.0,130,3
1307,0,3,3921.38,3.18,230,40.778159,-73.966541,37.0,131,3
1308,0,3,3925.11,3.18,230,40.77813,-73.966557,37.0,131,2
1309,0,3,3928.58,3.18,230,40.778101,-73.966572,37.0,132,3
1310,0,3,3931.57,3.18,230,40.778072,-73.966588,37.0,132,3
1311,0,3,3935.27,3.18,231,40.778043,-73.966604,37.0,131,3
1312,0,3,3938.7,3.18,231,40.778014,-73.966621,37.0,131,3
1313,0,3,3941.7,3.18,231,40.777986,-73.966638,36.0,132,3
1314,0,3,3945.15,3.18,231,40.777959,-73.966655,36.0,132,3
1315,0,3,3948.69,3.18,231,40.777931,-73.966673,36.0,133,2
1316,0,3,3952.02,3.18,232,40.777905,-73.966691,36.0,134,3
1317,0,3,3955.61,3.18,232,40.777878,-73.966709,36.0,132,3
1318,0,3,3959.11,3.18,232,40.777852,-73.966727,36.0,132,3
1319,0,3,3961.92,3.18,232,40.777826,-73.966744,36.0,133,3
1320,0,3,3965.43,3.18,232,40.7778,-73.966761,36.0,133,3
1321,0,3,3968.89,3.18,233,40.777774,-73.966778,36.0,134,3
1322,0,3,3971.32,3.18,233,40.777748,-73.966794,36.0,134,3
1323,0,3,3974.97,3.18,233,40.777721,-73.966808,36.0,134,2
1324,0,3,3978.51,3.18,233,40.777695,-73.966822,36.0,134,3
1325,0,3,3980.61,3.18,233,40.777668,-73.966835,35.0,134,3
1326,0,3,3984.02,3.18,233,40.77764,-73.966847,35.0,134,3
1327,0,3,3987.22,3.18,234,40.777612,-73.966858,35.0,133,3
1328,0,3,3990.18,3.18,234,40.777583,-73.966868,35.0,133,3
1329,0,3,3993.75,3.18,234,40.777554,-73.966877,35.0,133,3
1330,0,3,3997.25,3.18,234,40.777525,-73.966886,35.0,133,2
1331,0,3,4000.22,3.18,234,40.777495,-73.966894,35.0,133,3
1332,0,3,4003.52,3.18,235,40.777465,-73.966903,35.0,133,3
1333,0,3,4007.02,3.18,235,40.777436,-73.966913,35.0,133,3
1334,0,3,4011.1,3.19,235,40.777406,-73.966923,34.0,132,3
1335,0,3,4014.71,3.19,235,40.777376,-73.966933,34.0,133,3
1336,0,3,4018.38,3.19,235,40.777347,-73.966944,34.0,133,3
1337,0,3,4021.87,3.19,236,40.777317,-73.966955,34.0,133,3
1338,0,3,4025.57,3.19,236,40.777287,-73.966966,34.0,132,2
1339,0,3,4029.3,3.19,236,40.777258,-73.966977,34.0,131,3
1340,0,3,4032.35,3.19,236,40.777228,-73.966989,34.0,131,3
1341,0,3,4035.9,3.2,236,40.777198,-73.967,34.0,132,3
1342,0,3,4039.26,3.2,237,40.777168,-73.967012,34.0,131,3
1343,0,3,4042.69,3.2,237,40.777138,-73.967023,33.0,132,3
1344,0,3,4046.03,3.2,237,40.777108,-73.967034,33.0,132,3
1345,0,3,4049.59,3.2,237,40.777078,-73.967045,33.0,131,2
1346,0,3,4052.59,3.2,237,40.777047,-73.967056,33.0,131,3
1347,0,3,4056.18,3.2,238,40.777017,-73.967067,33.0,131,3
1348,0,3,4059.73,3.2,238,40.776986,-73.967077,33.0,131,3
1349,0,3,4062.6,3.2,238,40.776956,-73.967087,33.0,131,3
1350,0,3,4066.33,3.2,238,40.776925,-73.967096,32.0,130,3
1351,0,3,4069.87,3.2,238,40.776894,-73.967106,32.0,130,3
1352,0,3,4072.52,3.2,239,40.776864,-73.967116,32.0,131,2
1353,0,3,4076.03,3.2,239,40.776833,-73.967125,32.0,132,3
1354,0,3,4079.75,3.21,239,40.776802,-73.967135,32.0,130,3
1355,0,3,4082.8,3.21,239,40.776771,-73.967145,32.0,131,3
1356,0,3,4086.7,3.21,239,40.776741,-73.967155,31.0,131,3
1357,0,3,4090.54,3.21,240,40.77671,-73.967166,31.0,130,3
1358,0,3,4093.47,3.21,240,40.776679,-73.967177,31.0,129,3
1359,0,3,4097.25,3.21,240,40.776649,-73.967188,31.0,130,2
1360,0,3,4100.9,3.21,240,40.776618,-73.9672,31.0,128,3
1361,0,3,4104.48,3.21,240,40.776588,-73.967212,30.0,128,3
1362,0,3,4108.09,3.22,241,40.776558,-73.967225,30.0,128,3
1363,0,3,4111.58,3.22,241,40.776528,-73.967239,30.0,127,3
1364,0,3,4115.26,3.23,241,40.776497,-73.967253,30.0,127,3
1365,0,3,4118.93,3.25,241,40.776467,-73.967267,29.0,127,3
1366,0,3,4122.61,3.27,241,40.776437,-73.967282,29.0,126,3
1367,0,3,4125.59,3.27,242,40.776407,-73.967297,29.0,128,2
1368,0,3,4129.24,3.28,242,40.776376,-73.967313,29.0,128,3
1369,0,3,4132.97,3.28,242,40.776346,-73.967328,29.0,128,3
1370,0,3,4136.21,3.29,242,40.776316,-73.967342,28.0,128,3
1371,0,3,4139.87,3.29,242,40.776286,-73.967355,28.0,128,3
1372,0,3,4143.42,3.29,243,40.776257,-73.967366,28.0,128,3
1373,0,3,4146.82,3.29,243,40.776227,-73.967375,28.0,128,3
1374,0,3,4150.18,3.29,243,40.776199,-73.967381,27.0,127,2
1375,0,3,4153.4,3.29,243,40.77617,-73.967385,27.0,126,3
1376,0,3,4156.92,3.3,243,40.776142,-73.967387,27.0,127,3
1377,0,3,4160.19,3.3,244,40.776114,-73.967387,27.0,126,3
1378,0,3,4163.5,3.31,244,40.776086,-73.967386,27.0,126,3
1379,0,3,4166.83,3.31,244,40.776058,-73.967383,27.0,126,3
1380,0,3,4170.11,3.3,244,40.77603,-73.967381,26.0,126,3
1381,0,3,4173.44,3.3,244,40.776002,-73.967377,26.0,126,3
1382,0,3,4176.73,3.3,245,40.775974,-73.967374,26.0,126,2
1383,0,3,4179.78,3.3,245,40.775945,-73.967371,26.0,126,3
1384,0,3,4183.07,3.31,245,40.775916,-73.967369,26.0,125,3
1385,0,3,4186.92,3.31,245,40.775887,-73.967368,25.0,125,3
1386,0,3,4190.34,3.32,245,40.775857,-73.967368,25.0,124,3
1387,0,3,4193.9,3.32,246,40.775827,-73.96737,25.0,124,3
1388,0,3,4197.06,3.31,246,40.775796,-73.967373,25.0,123,3
1389,0,3,4200.74,3.31,246,40.775764,-73.967379,25.0,123,3
1390,0,3,4204.43,3.31,246,40.775732,-73.967386,25.0,125,2
1391,0,3,4207.83,3.31,246,40.775701,-73.967396,24.0,126,3
1392,0,3,4211.65,3.32,247,40.775669,-73.967407,24.0,125,3
1393,0,3,4215.57,3.32,247,40.775638,-73.967419,24.0,125,3
1394,0,3,4218.96,3.32,247,40.775607,-73.967433,24.0,124,3
1395,0,3,4222.77,3.32,247,40.775578,-73.967448,24.0,125,3
1396,0,3,4226.61,3.31,247,40.775549,-73.967465,24.0,125,3
1397,0,3,4230.22,3.31,248,40.775521,-73.967484,23.0,124,3
1398,0,3,4233.9,3.3,248,40.775494,-73.967504,23.0,125,3
1399,0,3,4233.9,3.3,248,40.775468,-73.967527,23.0,125,3
1400,0,3,4233.9,3.3,248,40.775444,-73.967552,23.0,125,2
1401,0,3,4237.48,3.31,248,40.775421,-73.967579,23.0,125,3
1402,0,3,4241.47,3.31,248,40.775399,-73.96761,23.0,124,3
1403,0,3,4245.26,3.3,248,40.775379,-73.967642,22.0,124,3
1404,0,3,4245.66,3.3,248,40.775359,-73.967676,22.0,122,3
1405,0,3,4249.36,3.3,249,40.775339,-73.967713,22.0,123,3
1406,0,3,4253.13,3.3,249,40.775319,-73.96775,22.0,123,3
1407,0,3,4262.31,3.3,249,40.775299,-73.967788,22.0,122,2
1408,0,3,4273.52,3.3,250,40.77528,-73.967826,22.0,120,3
1409,0,3,4278.9,3.3,250,40.775261,-73.967863,22.0,120,3
1410,0,3,4282.87,3.3,250,40.775242,-73.967899,22.0,120,3
1411,0,3,4286.68,3.31,250,40.775223,-73.967934,22.0,121,3
1412,0,3,4290.28,3.31,251,40.775205,-73.967968,22.0,120,3
1413,0,3,4293.62,3.32,251,40.775188,-73.968002,22.0,119,3
1414,0,3,4297.02,3.33,251,40.77517,-73.968035,22.0,119,2
1415,0,3,4300.44,3.33,251,40.775154,-73.968067,22.0,119,3
1416,0,3,4303.88,3.33,251,40.775137,-73.968099,22.0,118,3
1417,0,3,4307.06,3.34,252,40.775121,-73.96813,21.0,119,3
1418,0,3,4310.02,3.35,252,40.775105,-73.968162,21.0,120,3
1419,0,3,4313.11,3.36,252,40.775089,-73.968193,21.0,119,3
1420,0,3,4316.25,3.36,252,40.775073,-73.968225,21.0,118,3
1421,0,3,4319.81,3.35,252,40.775058,-73.968257,21.0,117,3
1422,0,3,4323.39,3.35,253,40.775042,-73.96829,21.0,119,2
1423,0,3,4323.39,3.36,253,40.775026,-73.968323,21.0,121,3
1424,0,3,4323.39,3.36,253,40.77501,-73.968356,21.0,121,3
1425,0,3,4326.95,3.37,253,40.774994,-73.968389,21.0,123,3
1426,0,3,4329.59,3.38,253,40.774976,-73.968421,21.0,123,3
1427,0,3,4333.24,3.38,253,40.774959,-73.968453,20.0,122,3
1428,0,3,4336.9,3.37,253,40.77494,-73.968483,21.0,123,3
1429,0,3,4339.73,3.37,254,40.77492,-73.968513,21.0,123,2
1430,0,3,4343.28,3.38,254,40.7749,-73.968541,21.0,123,3
1431,0,3,4346.79,3.38,254,40.774878,-73.968568,21.0,124,3
1432,0,3,4350.1,3.39,254,40.774856,-73.968594,21.0,124,3
1433,0,3,4353.67,3.39,254,40.774834,-73.968618,21.0,125,3
1434,0,3,4357.17,3.39,255,40.77481,-73.968643,21.0,124,3
1435,0,3,4360.08,3.38,255,40.774787,-73.968666,21.0,124,3
1436,0,3,4363.65,3.37,255,40.774763,-73.968689,21.0,124,3
1437,0,3,4367.19,3.38,255,40.774739,-73.968711,21.0,124,2
1438,0,3,4369.98,3.38,255,40.774714,-73.968733,21.0,124,3
1439,0,3,4373.41,3.38,256,40.77469,-73.968754,21.0,124,3
1440,0,3,4376.82,3.39,256,40.774666,-73.968775,21.0,123,3
1441,0,3,4379.84,3.39,256,40.774642,-73.968797,21.0,123,3
1442,0,3,4383.29,3.39,256,40.774618,-73.968818,21.0,123,3
1443,0,3,4386.67,3.38,256,40.774594,-73.968839,21.0,123,3
1444,0,3,4389.41,3.38,256,40.774571,-73.96886,21.0,121,2
1445,0,3,4392.8,3.38,257,40.774548,-73.968882,21.0,122,3
1446,0,3,4396.22,3.39,257,40.774525,-73.968904,21.0,122,3
1447,0,3,4398.83,3.39,257,40.774502,-73.968927,21.0,120,3
1448,0,3,4402.35,3.39,257,40.774479,-73.96895,21.0,119,3
1449,0,3,4405.72,3.39,257,40.774457,-73.968974,21.0,120,3
1450,0,3,4408.15,3.38,258,40.774433,-73.968998,21.0,119,3
1451,0,3,4411.75,3.38,258,40.77441,-73.969023,21.0,119,2
1452,0,3,4415.31,3.38,258,40.774387,-73.969047,21.0,118,3
1453,0,3,4417.53,3.38,258,40.774363,-73.969072,21.0,119,3
1454,0,3,4421.17,3.38,258,40.77434,-73.969096,21.0,119,3
1455,0,3,4424.66,3.38,259,40.774316,-73.969118,21.0,118,3
1456,0,3,4427.54,3.38,259,40.774293,-73.96914,21.0,117,3
1457,0,3,4431.02,3.38,259,40.774269,-73.96916,21.0,115,3
1458,0,3,4434.49,3.38,259,40.774246,-73.969177,21.0,116,2
1459,0,3,4437.34,3.38,259,40.774222,-73.969193,21.0,116,3
1460,0,3,4440.32,3.38,259,40.774198,-73.969207,21.0,115,3
1461,0,3,4443.1,3.38,260,40.774173,-73.969218,21.0,115,3
1462,0,3,4446.46,3.38,260,40.774148,-73.969227,21.0,119,3
1463,0,3,4449.12,3.37,260,40.774122,-73.969232,21.0,121,3
1464,0,3,4451.9,3.37,260,40.774094,-73.969235,21.0,121,3
1465,0,3,4455.07,3.37,260,40.774066,-73.969236,21.0,119,2
1466,0,3,4458.23,3.37,261,40.774037,-73.969234,21.0,120,3
1467,0,3,4458.23,3.37,261,40.774008,-73.969232,21.0,120,3
1468,0,3,4458.23,3.36,261,40.773978,-73.969228,21.0,121,3
1469,0,3,4461.39,3.36,261,40.773948,-73.969225,21.0,121,3
1470,0,3,4469.61,3.36,261,40.773918,-73.969222,21.0,117,3
1471,0,3,4472.75,3.37,261,40.773889,-73.96922,21.0,117,3
1472,0,3,4476.0,3.36,262,40.773859,-73.969218,21.0,117,2
1473,0,3,4480.42,3.35,262,40.77383,-73.969216,22.0,118,3
1474,0,3,4483.49,3.34,262,40.7738,-73.969215,22.0,118,3
1475,0,3,4486.69,3.34,262,40.773771,-73.969214,22.0,118,3
1476,0,3,4490.54,3.34,262,40.773742,-73.969213,22.0,118,3
1477,0,3,4493.84,3.33,263,40.773714,-73.969211,22.0,119,3
1478,0,3,4497.03,3.33,263,40.773685,-73.96921,22.0,119,3
1479,0,3,4500.23,3.33,263,40.773657,-73.969208,22.0,120,3
1480,0,3,4503.22,3.33,263,40.773629,-73.969204,22.0,118,2
1481,0,3,4506.31,3.33,263,40.773601,-73.9692,22.0,118,3
1482,0,3,4510.32,3.32,264,40.773574,-73.969193,23.0,116,3
1483,0,3,4513.55,3.32,264,40.773547,-73.969184,23.0,117,3
1484,0,3,4516.76,3.32,264,40.77352,-73.969173,23.0,115,3
1485,0,3,4519.52,3.32,264,40.773494,-73.96916,23.0,112,3
1486,0,3,4522.5,3.32,264,40.773468,-73.969145,23.0,110,2
1487,0,3,4525.38,3.32,264,40.773443,-73.969128,23.0,111,3
1488,0,3,4528.23,3.32,265,40.773417,-73.969111,23.0,111,3
1489,0,3,4531.41,3.32,265,40.773392,-73.969092,24.0,114,3
1490,0,3,4534.74,3.31,265,40.773367,-73.969072,24.0,116,3
1491,0,3,4537.23,3.31,265,40.773342,-73.969052,24.0,117,3
1492,0,3,4540.42,3.31,265,40.773317,-73.969032,24.0,119,3
1493,0,3,4543.58,3.31,266,40.773291,-73.969012,24.0,120,2
1494,0,3,4546.88,3.31,266,40.773266,-73.968993,24.0,121,3
1495,0,3,4550.22,3.31,266,40.77324,-73.968974,24.0,121,3
1496,0,3,4553.59,3.3,266,40.773214,-73.968957,24.0,122,3
1497,0,3,4557.06,3.3,266,40.773188,-73.968941,25.0,123,3
1498,0,3,4560.3,3.3,267,40.773161,-73.968926,25.0,123,3
1499,0,3,4563.56,3.3,267,40.773134,-73.968914,25.0,120,3
1500,0,3,4567.1,3.32,267,40.773106,-73.968903,25.0,121,3
1501,0,3,4570.17,3.33,267,40.773079,-73.968893,25.0,120,3
1502,0,3,4573.13,3.31,267,40.773051,-73.968885,25.0,121,2
1503,0,3,4576.36,3.29,268,40.773022,-73.968879,25.0,122,3
1504,0,3,4579.54,3.28,268,40.772994,-73.968874,25.0,123,3
1505,0,3,4579.54,3.28,268,40.772965,-73.96887,26.0,122,3
1506,0,3,4579.54,3.28,268,40.772936,-73.968868,26.0,123,3
1507,0,3,4582.95,3.28,268,40.772907,-73.968868,26.0,123,3
1508,0,3,4590.91,3.28,268,40.772878,-73.968868,26.0,123,3
1509,0,3,4594.24,3.28,269,40.772849,-73.96887,27.0,120,2
1510,0,3,4597.51,3.28,269,40.77282,-73.968873,27.0,120,3
1511,0,3,4601.68,3.27,269,40.77279,-73.968878,27.0,119,3
1512,0,3,4605.1,3.27,269,40.772761,-73.968883,27.0,119,3
1513,0,3,4608.6,3.28,269,40.772732,-73.96889,27.0,119,3
1514,0,3,4611.65,3.3,270,40.772703,-73.968898,27.0,118,3
1515,0,3,4615.12,3.3,270,40.772674,-73.968906,27.0,119,3
1516,0,3,4618.58,3.31,270,40.772645,-73.968916,27.0,118,3
1517,0,3,4622.06,3.31,270,40.772616,-73.968926,28.0,118,3
1518,0,3,4625.42,3.31,270,40.772587,-73.968937,28.0,118,2
1519,0,3,4628.81,3.31,271,40.772558,-73.968949,28.0,118,3
1520,0,3,4632.04,3.3,271,40.772529,-73.968961,28.0,117,3
1521,0,3,4635.68,3.3,271,40.772501,-73.968974,28.0,120,3
1522,0,3,4639.28,3.3,271,40.772473,-73.968988,28.0,119,3
1523,0,3,4642.0,3.3,271,40.772444,-73.969001,28.0,121,3
1524,0,3,4645.36,3.31,272,40.772416,-73.969016,29.0,122,3
1525,0,3,4648.62,3.31,272,40.772389,-73.96903,29.0,121,3
1526,0,3,4652.13,3.31,272,40.772361,-73.969044,29.0,121,2
1527,0,3,4655.54,3.31,272,40.772333,-73.969059,29.0,122,3
1528,0,3,4659.18,3.3,272,40.772306,-73.969074,29.0,120,3
1529,0,3,4661.64,3.3,272,40.772279,-73.969089,29.0,120,3
1530,0,3,4665.07,3.31,273,40.772252,-73.969105,29.0,118,3
1531,0,3,4668.5,3.31,273,40.772225,-73.969121,29.0,118,3
1532,0,3,4671.5,3.31,273,40.772199,-73.969137,29.0,118,3
1533,0,3,4675.03,3.31,273,40.772172,-73.969153,29.0,118,3
1534,0,3,4678.64,3.32,273,40.772146,-73.969169,29.0,117,3
1535,0,3,4681.32,3.32,274,40.77212,-73.969186,29.0,118,3
1536,0,3,4684.86,3.31,274,40.772094,-73.969203,29.0,120,2
1537,0,3,4688.31,3.31,274,40.772068,-73.969221,29.0,120,3
1538,0,3,4690.94,3.31,274,40.772042,-73.969238,29.0,121,3
1539,0,3,4694.38,3.31,274,40.772016,-73.969256,29.0,121,3
1540,0,3,4697.75,3.31,275,40.77199,-73.969274,29.0,120,3
1541,0,3,4700.59,3.31,275,40.771965,-73.969293,29.0,120,3
1542,0,3,4703.82,3.32,275,40.77194,-73.969312,29.0,117,3
1543,0,3,4707.11,3.31,275,40.771915,-73.969331,29.0,117,2
1544,0,3,4710.06,3.31,275,40.77189,-73.969351,29.0,116,3
1545,0,3,4713.42,3.31,276,40.771865,-73.969371,29.0,118,3
1546,0,3,4716.87,3.31,276,40.771841,-73.969392,29.0,118,3
1547,0,3,4719.28,3.31,276,40.771817,-73.969413,29.0,117,3
1548,0,3,4722.89,3.31,276,40.771793,-73.969435,29.0,116,3
1549,0,3,4726.37,3.31,276,40.771769,-73.969457,29.0,116,3
1550,0,3,4729.06,3.31,276,40.771746,-73.969481,29.0,119,2
1551,0,3,4732.53,3.31,277,40.771723,-73.969505,29.0,119,3
1552,0,3,4736.01,3.3,277,40.771701,-73.969529,29.0,121,3
1553,0,3,4739.49,3.3,277,40.771679,-73.969555,29.0,121,3
1554,0,3,4742.75,3.29,277,40.771657,-73.969581,29.0,124,3
1555,0,3,4746.25,3.28,277,40.771636,-73.969608,29.0,124,3
1556,0,3,4749.89,3.29,278,40.771615,-73.969635,29.0,123,3
1557,0,3,4753.51,3.3,278,40.771594,-73.969663,29.0,124,3
1558,0,3,4753.51,3.28,278,40.771574,-73.969692,29.0,124,2
1559,0,3,4753.51,3.27,278,40.771554,-73.969721,28.0,125,3
1560,0,3,4757.14,3.26,278,40.771534,-73.969751,28.0,123,3
1561,0,3,4760.74,3.26,278,40.771515,-73.969781,28.0,125,3
1562,0,3,4764.35,3.25,279,40.771496,-73.969812,28.0,126,3
1563,0,3,4766.2,3.25,279,40.771478,-73.969843,28.0,125,3
1564,0,3,4769.45,3.26,279,40.77146,-73.969875,28.0,125,3
1565,0,3,4772.67,3.26,279,40.771443,-73.969907,28.0,126,3
1566,0,3,4781.45,3.26,279,40.771425,-73.96994,28.0,126,2
1567,0,3,4785.04,3.26,280,40.771409,-73.969973,28.0,128,3
1568,0,3,4788.74,3.26,280,40.771392,-73.970006,28.0,130,3
1569,0,3,4792.51,3.25,280,40.771376,-73.970039,28.0,130,3
1570,0,3,4796.06,3.26,280,40.77136,-73.970073,28.0,129,3
1571,0,3,4799.88,3.26,280,40.771344,-73.970106,28.0,128,3
1572,0,3,4803.01,3.26,281,40.771329,-73.97014,28.0,129,3
1573,0,3,4806.64,3.26,281,40.771313,-73.970173,28.0,126,2
1574,0,3,4810.39,3.26,281,40.771297,-73.970207,27.0,124,3
1575,0,3,4813.47,3.26,281,40.771281,-73.970241,27.0,124,3
1576,0,3,4816.83,3.26,281,40.771265,-73.970274,27.0,124,3
1577,0,4,4820.26,3.26,282,40.771249,-73.970307,27.0,124,3
1578,0,4,4823.5,3.26,282,40.771233,-73.97034,27.0,123,3
1579,0,4,4826.9,3.26,282,40.771216,-73.970373,27.0,125,2
1580,0,4,4830.4,3.26,282,40.771199,-73.970405,27.0,125,3
1581,0,4,4833.7,3.26,282,40.771182,-73.970437,27.0,125,3
1582,0,4,4837.39,3.27,283,40.771165,-73.970468,27.0,125,3
1583,0,4,4841.1,3.27,283,40.771147,-73.9705,27.0,124,3
1584,0,4,4844.0,3.27,283,40.771129,-73.97053,27.0,123,3
1585,0,4,4847.59,3.25,283,40.77111,-73.970561,27.0,125,2
1586,0,4,4851.28,3.26,283,40.771091,-73.97059,27.0,122,3
1587,0,4,4854.0,3.27,284,40.771072,-73.97062,27.0,122,3
1588,0,4,4857.61,3.28,284,40.771053,-73.970648,27.0,125,3
1589,0,4,4860.98,3.29,284,40.771033,-73.970677,27.0,126,3
1590,0,4,4863.68,3.28,284,40.771013,-73.970704,27.0,126,2
1591,0,4,4867.11,3.28,284,40.770993,-73.970731,26.0,126,3
1592,0,4,4870.5,3.28,285,40.770972,-73.970758,26.0,127,3
1593,0,4,4872.62,3.28,285,40.770951,-73.970783,26.0,128,3
1594,0,4,4875.89,3.28,285,40.77093,-73.970809,26.0,127,3
1595,0,4,4879.13,3.29,285,40.770908,-73.970833,26.0,127,3
1596,0,4,4881.65,3.29,285,40.770886,-73.970857,26.0,126,3
1597,0,4,4884.98,3.3,285,40.770863,-73.97088,26.0,125,3
1598,0,4,4888.39,3.28,286,40.77084,-73.970902,26.0,126,2
1599,0,4,4890.58,3.29,286,40.770817,-73.970924,27.0,126,3
1600,0,4,4894.08,3.3,286,40.770794,-73.970944,27.0,127,3
1601,0,4,4897.47,3.3,286,40.77077,-73.970964,27.0,125,3
1602,0,4,4900.16,3.3,286,40.770745,-73.970983,27.0,123,3
1603,0,4,4903.47,3.3,287,40.770721,-73.971001,27.0,122,3
1604,0,4,4906.8,3.3,287,40.770696,-73.971019,27.0,121,3
1605,0,4,4909.42,3.3,287,40.77067,-73.971035,27.0,121,2
1606,0,4,4912.62,3.3,287,40.770645,-73.971051,27.0,120,3
1607,0,4,4916.07,3.3,287,40.770618,-73.971065,27.0,121,3
1608,0,4,4918.77,3.3,287,40.770592,-73.971079,27.0,122,3
1609,0,4,4922.12,3.29,288,40.770565,-73.971092,27.0,123,3
1610,0,4,4925.51,3.29,288,40.770538,-73.971104,27.0,123,3
1611,0,4,4928.33,3.29,288,40.770511,-73.971117,27.0,123,3
1612,0,4,4931.9,3.28,288,40.770483,-73.971129,27.0,122,3
1613,0,4,4935.12,3.28,288,40.770456,-73.971141,27.0,122,2
1614,0,4,4938.18,3.28,289,40.770428,-73.971153,27.0,120,3
1615,0,4,4941.23,3.28,289,40.770401,-73.971165,27.0,120,3
1616,0,4,4944.5,3.28,289,40.770373,-73.971178,27.0,121,3
1617,0,4,4947.92,3.28,289,40.770346,-73.971191,27.0,121,3
1618,0,4,4951.36,3.29,289,40.770318,-73.971205,27.0,122,3
1619,0,4,4954.79,3.28,290,40.770291,-73.97122,27.0,122,2
1620,0,4,4957.48,3.27,290,40.770264,-73.971235,27.0,122,3
